status;id;tgl_pengumuman;hasil_lelang;nama_satker;nama_paket;nama_pemenang;npwp_pemenang;nama_kabupaten;kd_kabupaten;nama_propinsi;skor_total;koordinat_longitude;koordinat_latitude;longitude_geser;latitude_geser;result__status;result__gambar;result__feedback;j_nama_kabupaten;j_nama_kabupaten_CAPS
;564539;25/01/2013;780000000;Dinas Pendapatan dan Pengelolaan Keuangan;Belanja Kawat (VPN);PT. TELEKOMUNIKASI INDONESIA TBK;01.000.013.1-093.000;Bangkalan (Kab.);14843;Jawa Timur;16;112.93019;-7.04387;112.93019;-7.04387;null;null;null;Bangkalan;BANGKALAN
;568133;28/12/2012;252000000;Dinas Komunikasi dan Informatika;Sewa Alat dan Jaringan Hotspot  ;PT. TELEKOMUNIKASI INDONESIA TBK;01.000.013.1-093.000;Bangkalan (Kab.);14843;Jawa Timur;16;112.93019;-7.04387;112.93019;-7.04387;null;null;null;Bangkalan;BANGKALAN
;447544;24/12/2013;199000000;Dinas Komunikasi dan Informatika;Pengadaan Koneksi VPN Kelurahan yang melayani perpanjangan KTP Online ;PT. TELEKOMUNIKASI INDONESIA TBK;01.000.013.1-093.000;Bangkalan (Kab.);14843;Jawa Timur;15;112.93019;-7.04387;112.93019;-7.04387;null;null;null;Bangkalan;BANGKALAN
;567781;28/12/2012;206000000;Dinas Komunikasi dan Informatika;Pengadaan Koneksi VPN Kelurahan yang melayani perpanjangan KTP Online;PT. TELEKOMUNIKASI INDONESIA TBK;01.000.013.1-093.000;Bangkalan (Kab.);14843;Jawa Timur;15;112.93019;-7.04387;112.93019;-7.04387;null;null;null;Bangkalan;BANGKALAN
;568134;28/12/2012;305000000;Dinas Komunikasi dan Informatika;Pengadaan Koneksi Internet Kelurahan;PT. TELEKOMUNIKASI INDONESIA TBK;01.000.013.1-093.000;Bangkalan (Kab.);14843;Jawa Timur;15;112.93019;-7.04387;112.93019;-7.04387;null;null;null;Bangkalan;BANGKALAN
;237854;22/12/2015;699380000;Dinas Komunikasi dan Informatika;Sewa Bandwidth Server;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Bangkalan (Kab.);14843;Jawa Timur;12;112.93019;-7.04387;112.93019;-7.04387;null;null;null;Bangkalan;BANGKALAN
;191153;22/04/2016;729600000;Dinas Komunikasi dan Informatika;Sewa Bandwidth CCTV (Baru);PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Bangkalan (Kab.);14843;Jawa Timur;11;112.93019;-7.04387;112.93019;-7.04387;null;null;null;Bangkalan;BANGKALAN
;122924;29/08/2016;6669000000;RSUD DR. SOETOMO;Belanja Modal Pengadaan Peralatan dan/  Perlengkapan Kantor {Mech Elektronik Data Center dan Big Data (Integrated, warehouse,BI- Analytic System)};PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Surabaya (Kota);14847;Jawa Timur;19;112.72267;-7.27539;112.72267;-7.27539;null;null;null;Surabaya;SURABAYA
;53041;08/05/2017;8279000000;INSTITUT TEKNOLOGI SEPULUH NOPEMBER;Pengadaan Infrastruktur Server di Data Center;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Surabaya (Kota);14847;Jawa Timur;18;112.72267;-7.27539;112.72267;-7.27539;null;null;null;Surabaya;SURABAYA
;246058;28/10/2015;1775000000;Universitas Negeri Surabaya;Pengadaan Peralatan Data Center Universitas Negeri Surabaya;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Surabaya (Kota);14847;Jawa Timur;18;112.72267;-7.27539;112.72267;-7.27539;null;null;null;Surabaya;SURABAYA
;111304;10/09/2016;5875001000;"UPN ""VETERAN"" JAWA TIMUR";Pekerjaan peningkatan dan Pengembangan Infrastruktur ICT/Data Center Room UPT Telematika UPN Veteran Jatim Tahun 2016;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Surabaya (Kota);14847;Jawa Timur;17;112.72267;-7.27539;112.72267;-7.27539;null;null;null;Surabaya;SURABAYA
;261261;01/09/2015;3311000000;RSUD DR. SOETOMO;Belanja Modal Pengadaan Peralatan dan Perlengkapan Kantor (Data Center Dengan Kelengkapannya);PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Surabaya (Kota);14847;Jawa Timur;16;112.72267;-7.27539;112.72267;-7.27539;null;null;null;Surabaya;SURABAYA
;437402;11/03/2014;273299400;Dinas Komunikasi Dan Informatika;"Pengadaan Jasa Hosting dan  Colocation Server Dinas Komunikasi dan Informatika Provinsi Jawa Timur&#xd;\n";PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Surabaya (Kota);14847;Jawa Timur;14;112.72267;-7.27539;112.72267;-7.27539;null;null;null;Surabaya;SURABAYA
;382025;21/01/2015;299266000;Dinas Komunikasi Dan Informatika;Pengadaan Jasa Sewa Collocation Server;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Surabaya (Kota);14847;Jawa Timur;13;112.72267;-7.27539;112.72267;-7.27539;null;null;null;Surabaya;SURABAYA
;444137;22/01/2014;2576398770;Universitas Airlangga;PENGADAAN SEWA BANDWIDTH INTERNET UNIVERSITAS AIRLANGGA TAHUN ANGGARAN 2014;PT. TELEKOMUNIKASI INDONESIA, Tbk.;01.000.013.1-093.000;Surabaya (Kota);14847;Jawa Timur;11;112.72267;-7.27539;112.72267;-7.27539;null;null;null;Surabaya;SURABAYA
;559997;15/02/2013;1786336200;Universitas Airlangga;PENGADAAN JASA SEWA BANDWIDTH UNIVERSITAS AIRLANGGA TAHUN ANGGARAN 2013;PT. TELEKOMUNIKASI INDONESIA, Tbk.;01.000.013.1-093.000;Surabaya (Kota);14847;Jawa Timur;9;112.72267;-7.27539;112.72267;-7.27539;null;null;null;Surabaya;SURABAYA
;446490;24/12/2013;3610120000;Universitas Negeri Malang;PEKERJAAN BELANJA JASA BERUPA SEWA BANDWIDTH INTERNET UNIVERSITAS NEGERI MALANG TAHUN ANGGARAN 2014;PT. TELEKOMUNIKASI INDONESIA, Tbk;01.000.013.1-093.000;Malang (Kab.);14839;Jawa Timur;18;112.64087;-8.12221;112.64087;-8.12221;null;null;null;Malang;MALANG
;305543;07/07/2015;1586778000;Bagian Pengelola Data Elektronik;Pengadaan Jaringan Fiber Optik Perkantoran Kepanjen;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Malang (Kab.);14839;Jawa Timur;15;112.64087;-8.12221;112.64087;-8.12221;null;null;null;Malang;MALANG
;568385;14/12/2012;3100000000;Universitas Negeri Malang;PEKERJAAN BELANJA JASA BERUPA SEWA BANDWIDTH INTERNET UNIVERSITAS NEGERI MALANG TAHUN ANGGARAN 2013;PT. TELEKOMUNIKASI INDONESIA, Tbk;01.000.013.1-093.000;Malang (Kab.);14839;Jawa Timur;14;112.64087;-8.12221;112.64087;-8.12221;null;null;null;Malang;MALANG
;300450;07/07/2015;170520000;Dinas Pariwisata dan Kebudayaan;Software Map Directory Pariwisata;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Batu (Kota);14846;Jawa Timur;12;112.53112;-7.83311;112.53112;-7.83311;null;null;null;Batu;BATU
;130776;08/08/2016;754528500;-;Pengadaan Peralatan Jaringan Komputer (Pembangunan Jaringan Fiber Optik);PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Lamongan (Kab.);14849;Jawa Timur;15;112.30078;-7.1312;112.30078;-7.1312;null;null;null;Lamongan;LAMONGAN
;170278;09/05/2016;230000000;BADAN PERENCANAAN PEMBANGUNAN DAERAH;Pengadaan Jaringan Radio Internet Kecamatan;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Tuban (Kab.);14854;Jawa Timur;15;111.89149;-6.95316;111.89149;-6.95316;null;null;null;Tuban;TUBAN
;349241;23/04/2015;334950000;ULP Kab. Bojonegoro;Sewa Jaringan Aplikasi Siap PPDB Online Tahun 2015;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Bojonegoro (Kab.);14855;Jawa Timur;15;111.80984;-7.25543;111.80984;-7.25543;null;null;null;Bojonegoro;BOJONEGORO
;106984;14/10/2016;1895000000;-;Belanja Modal Pengadaan Peralatan Command Centre Smart City;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Ngawi (Kab.);14856;Jawa Timur;18;111.34309;-7.43924;111.34309;-7.43924;null;null;null;Ngawi;NGAWI
;251204;02/10/2015;497750000;Dinas Pendapatan Daerah Provinsi Kalimantan Barat;Pengadaan Jaringan Internet Untuk Gerai Samsat se-Kalbar;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Pontianak (Kota);14861;Kalimantan Barat;16;109.1649;0.33861;109.1649;0.33861;null;null;null;Pontianak;PONTIANAK
;20851;07/07/2017;2699979150;Dinas Komunikasi Dan informatika;Belanja Modal Pengadaan Jaringan Fiber Optik SKPD;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Banjar Baru (Kota);14895;Kalimantan Selatan;18;114.81839;-3.47644;114.81839;-3.47644;null;null;null;Banjar Baru;BANJARBARU
;578075;25/10/2012;1515426000;Program Kegiatan Penyelenggaraan Pendidikan Tinggi Negeri Universitas Mulawarman;Pengadaan Bandwidth Internet Universitas Mulawarman;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Samarinda (Kota);14903;Kalimantan Timur;11;117.17868;-0.5007;117.17868;-0.5007;null;null;null;Samarinda;SAMARINDA
;638456;16/04/2012;2029830000;Dinas Komunikasi dan Informatika Prov Kaltim;Sewa Satelit;PT. Telekomunikasi Indonesia, Tbk;01.000.013.1-093.000;Balikpapan (Kota);14902;Kalimantan Timur;18;116.86607;-1.16008;116.86607;-1.16008;null;null;null;Balikpapan;BALIKPAPAN
;1994;29/08/2017;1716000000;Dinas Komunikasi dan Informatika;Sewa Bandwidth Internet;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Balikpapan (Kota);14902;Kalimantan Timur;17;116.86607;-1.16008;116.87607;-1.17008;null;null;null;Balikpapan;BALIKPAPAN
;332920;23/05/2015;1717087680;Bagian Organisasi Sekretariat Daerah;sewa bandwidth internet;PT Telekomunikasi Indonesia Tbk;01.000.013.1-093.000;Balikpapan (Kota);14902;Kalimantan Timur;17;116.86607;-1.16008;116.85607;-1.15008;null;null;null;Balikpapan;BALIKPAPAN
;411100;02/05/2014;1717357853;Bagian Organisasi Sekretariat Daerah;Sewa Bandwidth Internet;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Balikpapan (Kota);14902;Kalimantan Timur;16;116.86607;-1.16008;116.88607;-1.18008;null;null;null;Balikpapan;BALIKPAPAN
;530919;06/05/2013;1713143520;Bagian Organisasi Sekretariat Daerah;Sewa Bandwidth Internet;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Balikpapan (Kota);14902;Kalimantan Timur;16;116.86607;-1.16008;116.84607;-1.14008;null;null;null;Balikpapan;BALIKPAPAN
;79195;22/03/2017;1797849000;BADAN PENDAPATAN DAERAH PROVINSI LAMPUNG;Belanja Jasa Sewa Jaringan  Samsat Online;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Bandar Lampung (Kota);14744;Lampung;17;105.26677;-5.41516;105.26677;-5.41516;null;null;null;Bandar Lampung;BANDAR LAMPUNG
;224015;03/02/2016;1650994400;DINAS PENDAPATAN PROVINSI LAMPUNG;Belanja Jasa Sewa Jaringan Samsat Online;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Bandar Lampung (Kota);14744;Lampung;17;105.26677;-5.41516;105.26677;-5.41516;null;null;null;Bandar Lampung;BANDAR LAMPUNG
;118456;02/09/2016;857202500;-;Pengadaan Pemasangan Jaringan SIKDA Generik;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Lampung Tengah (Kab.);14745;Lampung;16;105.26465;-4.8613;105.26465;-4.8613;null;null;null;Lampung Tengah;LAMPUNG TENGAH
;56589;17/05/2017;1169620760;BADAN PENDAPATAN, PENGELOLA, KEUANGAN DAN ASET DAERAH PROV. NTT ;"Belanja Jasa Kawat/ Faksimili/ Internet (LANGGANAN VPN IP UNTUK SIPKD ONLINE PADA BLACKHAUL DAN 46 SKPD LINGKUP PEMERINTAH PROVINSI NTT)&#xd;\n";PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Kupang (Kota);14989;Nusa Tenggara Timur;17;123.85997;-9.9182;123.85997;-9.9182;null;null;null;Kupang;KUPANG
;229302;25/01/2016;2014786400;BIRO KEUANGAN SETDA PROV. NTT;Biaya Langganan VPN IP untuk SIPKD Online pada Backhaul dan 46 SKPD lingkup Pemprov NTT;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Kupang (Kota);14989;Nusa Tenggara Timur;17;123.85997;-9.9182;123.86997;-9.9282;null;null;null;Kupang;KUPANG
;569442;19/11/2012;1747834378;Universitas Nusa Cendana;PENGADAAN SEWA JARINGAN SATELITE UNIVESITAS NUSA CENDANA TAHUN ANGGARAN 2013;PT Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Kupang (Kota);14989;Nusa Tenggara Timur;14;123.85997;-9.9182;123.84997;-9.9082;null;null;null;Kupang;KUPANG
;366615;17/03/2015;1751987000;Biro Keuangan Setda Provinsi NTT;Biaya Langganan VPN IP untuk SIPKD Online pada Backhaul dan 53 SKPD Pemprov NTT;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Kupang (Kota);14989;Nusa Tenggara Timur;12;123.85997;-9.9182;123.83997;-9.9382;null;null;null;Kupang;KUPANG
;510628;05/06/2013;445804150;Dinas Pendidikan Provinsi Riau;BELANJA KAWAT/ FAKSIMILI/ INTERNET;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Pekan Baru (Kota);14700;Riau;14;101.46444;0.54989;101.46444;0.54989;null;null;null;Pekan Baru;PEKANBARU
;385875;02/07/2014;306234720;Dinas Pendidikan Provinsi Riau;Belanja kawat/Faksimili/Internet;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Pekan Baru (Kota);14700;Riau;13;101.46444;0.54989;101.46444;0.54989;null;null;null;Pekan Baru;PEKANBARU
;450690;13/11/2013;1679171000;Sekretariat Daerah;"PENGADAAN DAN PEMASANGAN JARINGAN&#xd;\nINTERNET DAN INTRANET DALAM KOMPLEK BINA PRAJA&#xd;\nDAN SKPD DILUAR KOMPLEK BINA PRAJA";PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Rokan Hulu (Kab.);14697;Riau;16;100.47574;0.93954;100.47574;0.93954;null;null;null;Rokan Hulu;ROKAN HULU
;381220;26/02/2015;666507600;Dinas Pendapatan Daerah;BELANJA INTERNET (Sewa Jaringan VPN-IP);PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Manado (Kota);14914;Sulawesi Utara;15;124.84941;1.52374;124.84941;1.52374;null;null;null;Manado;MANADO
;629605;25/05/2012;931755990;REKTORAT;Pengadaan Bandwidth Universitas Negeri Padang bulan Juli sampai Desember tahun 2012;PT Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Padang (Kota);14675;Sumatera Barat;9;100.43529;-0.89562;100.43529;-0.89562;null;null;null;Padang;PADANG
;448929;01/11/2013;1042880000;Pemerintah Kabupaten Banyuasin;Pengadaan Absensi Sidik Jari SKPD;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Banyuasin (Kab.);14720;Sumatera Selatan;18;103.82968;-2.44409;103.82968;-2.44409;null;null;null;Banyuasin;MUSI BANYUASIN
;633643;15/05/2012;662627680;BADAN PELAYANAN PERIZINAN DAN PENANAMAN MODAL KAB. MUSI BANYUASIN;PENYEDIAAN JASA KOMUNIKASI JARINGAN SIAK/ SEWA  BANDWITH JARINGAN SIAK PADA DINAS KEPENDUDUKAN DAN CATATAN SIPIL KABUPATEN MUSI BANYUASIN ;PT Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Musi Banyu Asin (Kab.);14721;Sumatera Selatan;12;103.82968;-2.44409;103.82968;-2.44409;null;null;null;Musi Banyu Asin;MUSI BANYUASIN
;34981;20/06/2017;742300000;DINAS KOMUNIKASI DAN INFORMATIKA PROVSU;Relayout ruangan;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Padang Lawas (Kab.);16052;Sumatera Utara;16;99.84412;1.1404;99.84412;1.1404;null;null;null;Padang Lawas;PADANG LAWAS
;6438;16/08/2017;615080851;DINAS KOMUNIKASI DAN INFORMATIKA PROVSU;Audio visual layanan smart province wall display dan hardware;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Padang Lawas (Kab.);16052;Sumatera Utara;14;99.84412;1.1404;99.84412;1.1404;null;null;null;Padang Lawas;PADANG LAWAS
;254114;19/10/2015;3999886963;Koordinasi Perguruan Tinggi Swasta Wilayah - I;Pengadaan Peralatan Pendidikan dan TIK Program Pembinaan PTS Kopertis Wilayah I tahun 2015 wilayah kota Medan;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Medan (Kota);14666;Sumatera Utara;19;98.66798;3.62766;98.66798;3.62766;null;null;null;Medan;KOTA MEDAN
;239741;11/11/2015;515999000;Koordinasi Perguruan Tinggi Swasta Wilayah - I;Pengadaan Laboratorium Bahasa Program Pembinaan PTS Kopertis Wilayah I tahun 2015 wilayah kota Medan;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Medan (Kota);14666;Sumatera Utara;17;98.66798;3.62766;98.66798;3.62766;null;null;null;Medan;KOTA MEDAN
;190797;11/04/2016;1518280000;DINAS KOMUNIKASI DAN INFORMATIKA KOTA MEDAN;Belanja Berlangganan Akses Internet untuk  28 SKPD, 21 Kecamatan dan 151 Kelurahan;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Medan (Kota);14666;Sumatera Utara;16;98.66798;3.62766;98.66798;3.62766;null;null;null;Medan;KOTA MEDAN
;244546;03/11/2015;399000000;Koordinasi Perguruan Tinggi Swasta Wilayah - I;Pengadaan Server dan Aplikasi Program Pembinaan PTS Kopertis Wilayah I tahun 2015 wilayah Kota Medan;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Medan (Kota);14666;Sumatera Utara;16;98.66798;3.62766;98.66798;3.62766;null;null;null;Medan;KOTA MEDAN
;460423;23/10/2013;3048809995;Universitas Sumatera Utara;Pengadaan Langganan Bandwidth Internet dan Pemeliharaan Jaringan USU;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Medan (Kota);14666;Sumatera Utara;15;98.66798;3.62766;98.66798;3.62766;null;null;null;Medan;KOTA MEDAN
;659492;03/10/2011;1104705000;Dinas Komunikasi dan Informatika Provsu;Pembangunan Jaringan Intranet (Layanan VPN-IP) Provinsi Sumatera Utara pada Dinas Komunikasi dan Informatika Provinsi Sumatera Utara;PT Telekomunikasi Indonesia, Tbk;01.000.013.1-093.000;Medan (Kota);14666;Sumatera Utara;14;98.66798;3.62766;98.66798;3.62766;null;null;null;Medan;KOTA MEDAN
;575126;24/10/2012;152900000;Badan Perencanaan Pembangunan Daerah Provsu;Penyediaan Bandwidth Internet Bappedasu;PT Telekomunikasi Indonesia, Tbk;01.000.013.1-093.000;Medan (Kota);14666;Sumatera Utara;9;98.66798;3.62766;98.66798;3.62766;null;null;null;Medan;KOTA MEDAN
;609168;18/07/2012;315256480;Sekretariat Daerah Provinsi Sumatera Utara;Pengadaan Jasa Koneksi Internet Keperluan LPSE Provinsi Sumatera Utara;PT Telekomunikasi Indonesia, Tbk;01.000.013.1-093.000;Medan (Kota);14666;Sumatera Utara;6;98.66798;3.62766;98.66798;3.62766;null;null;null;Medan;KOTA MEDAN
;18680;11/07/2017;1302296600;Dinas Komunikasi dan Informatika Kabupaten Langkat;Pembangunan Jaringan infrastruktur Jaringan Internet Fiber Optic;PT. Telekomunikasi Indonesia, Tbk.;01.000.013.1-093.000;Langkat (Kab.);14668;Sumatera Utara;15;98.22024;3.71078;98.22024;3.71078;null;null;null;Langkat;LANGKAT
